Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
2022-10-12,0418,SWA2856,B38M,15500,ZID,Green,No,Indianapolis,Indiana
2022-10-12,0340,DAL1016,A321,16000,ZJX,Green,No,Hillard,Florida
2022-10-12,0305,FDX1661,B752,39000,ZLC,Green,No,Salt Lake City,Utah
2022-10-12,0304,SWA1377,N737,4000,P50,Green,No,Phoenix,Arizona
2022-10-12,0303,N738YR,C182,2500,LFT,Green,No,Lafayette,Louisiana
2022-10-12,0300,N118UV,DA40,8500,S56,Green,No,Salt Lake City,Utah
2022-10-12,0259,N4507N,P28A,6500,ZHU,Green,Yes,Houston,Texas
2022-10-12,0244,SWA712,B738,17000,ZLA,Green,No,Palmsdale,California
2022-10-12,0230,ASA630,A320,4000,SCT,Green,No,San Diego,California
2022-10-12,0207,DAL710,B753,11000,ZTL,Green,No,Hampton,Georgia
2022-10-12,0202,DAL728,B739,14000,ZTL,Green,No,Hampton,Georgia
2022-10-12,0200,SWA1513,B737,7000,SCT,Green,No,San Diego,California
2022-10-12,0150,N2994R,P28R,8500,SLC,Green,No,Salt Lake City,Utah
2022-10-12,0148,N65537,C172,2100,LGB,Green,No,Long Beach,California
2022-10-12,0120,SWA2258,B738,2000,AUS,Green,No,Austin,Texas
2022-10-12,0116,ENY3333,E170,33000,ZOB,Green,No,Oberlin,Ohio
2022-10-12,0116,DAL670,B739,34000,ZMP,Green,No,Dodge Center,Minnesota
2022-10-12,0113,UAL1998,A319,19000,ZOB,Green,No,Oberlin,Ohio
2022-10-12,0105,N312AR,SR22,2500,ROC,Green,No,Rochester,New York
2022-10-12,0100,CAP4292,C172,3000,HYI,Green,No,Austin,Texas
2022-10-12,0036,N182LU,C182,3600,LFT,Green,No,Lafayette,Louisiana
2022-10-12,0032,LBQ865,PC12,16000,ZTL,Green,No,Hampton,Georgia
2022-10-12,0031,N91H,C172,1600,AUS,Green,No,Austin,Texas
2022-10-13,2345,DAL2949,B739,800,A80,Green,No,Peachtree City,Georgia
2022-10-13,0457,UPS771,MD11,4700,SDF,Green,No,Louisville,Kentucky
2022-10-13,0450,SKW3761,E75L,5000,SCT,Green,No,San Diego,California
2022-10-13,0409,SWA1288,B737,29000,ZID,Green,No,Indianapolis,Indiana
2022-10-13,0401,FDY8000,PC12,3000,SBA,Green,No,Santa Barbara,California
2022-10-13,0335,RAVN1,H500,1800,MKC,Green,No,Kansas City,Missouri
2022-10-13,0332,N738AJ,C172,2600,MFR,Green,No,Medford,Oregon
2022-10-13,0310,N1963N,GLF4,1500,SNA,Blue,No,Santa Ana,California
2022-10-13,0258,UAL2265,B739,4000,NCT,Blue,No,Mather,California
2022-10-13,0256,SKW5573,E75L,1100,NCT,Blue,No,Mather,California
2022-10-13,0222,N6018K,C172,9000,D01,Green,No,Denver,Colorado
2022-10-13,0220,SHOTGUN1,F16,2400,SAT,Green,No,San Antonio,Texas
2022-10-13,0215,AWI3877,CRJ2,2400,ATW,Green,No,Appleton,Wisconsin
2022-10-13,0210,UAL1762,A319,27000,ZHU,Green,No,Houston,Texas
2022-10-13,0159,JIT347,HDJT,2000,ERI,Green,No,Erie,Pennsylvania
2022-10-13,0158,ERU828,C172,2800,MLB,Green,No,Melbourne,Florida
2022-10-13,0144,SWA344,B737,5500,OKC,Green,No,Oklahoma City,Oklahoma
2022-10-13,0044,UAL2181,A320,3500,C90,Green,No,Elgin,Illinois
2022-10-13,0044,RPA5616,E75S,16000,A90,Green,No,Merrimack,New Hampshire
2022-10-13,0041,SKW4255,CRJ2,6000,M98,Green,No,Minneapolis,Minnesota
2022-10-13,0040,N2846A,P28A,3000,I90,Green,No,Houston,Texas
2022-10-13,0022,N200LC,GLF4,2500,A90,Green,No,Merrimack,New Hampshire
2022-10-13,0015,RPA4724,E75S,3000,A90,Green,No,Merrimack,New Hampshire
2022-10-13,0007,PDT6044,E145,2000,MDT,Green,No,Harrisburg,Pennsylvania
2022-10-13,0002,CSJ915,C208,4500,CVG,Green,No,Covington,Kentucky
2022-10-14,2348,N916DK,C56X,14000,D21,White,No,Detroit,Michigan
2022-10-14,2249,RPA5730,E75L,4000,N90,Green,No,Westbury,New York
2022-10-14,1223,EJA535,C68A,9000,D01,Green,No,Denver,Colorado
2022-10-14,1223,UPS9847,B763,39000,ZOA,Green,No,Fremont,California
2022-10-14,1147,UAL1430,B752,16000,D01,Green,No,Denver,Colorado
2022-10-14,0745,N912NM,PC12,10000,ABQ,Unk,No,Albuquerque,New Mexico
2022-10-14,0528,AAL2810,A321,28000,ZOA,Green,No,Fremont,California
2022-10-14,0528,LANA99,P80,32000,ZJX,Green,No,Hillard,Florida
2022-10-14,0439,DAL310,A320,6000,OKC,Green,No,Oklahoma City,Oklahoma
2022-10-14,0430,N520JG,CRJ7,16000,CLT,Green,No,Charlotte,North Carolina
2022-10-14,0405,FDX1202,B77L,3000,M03,Green,No,Memphis,Tennessee
2022-10-14,0348,UCA4241,E145,6000,ZHU,Green,No,Houston,Texas
2022-10-14,0342,SKW3204,CRJ7,5000,P50,Green,No,Phoenix,Arizona
2022-10-14,0339,AAL999,A320,5000,P50,Green,No,Phoenix,Arizona
2022-10-14,0333,AAL676,A320,5000,P50,Green,No,Phoenix,Arizona
2022-10-14,0328,LYM3108,SW4,5000,P50,Green,No,Phoenix,Arizona
2022-10-14,0326,UAL1252,A320,1200,RDM,Green,No,Redmond,Oregon
2022-10-14,0320,UPS853,B752,5000,P50,Green,No,Phoenix,Arizona
2022-10-14,0316,AAL498,A319,5000,SBA,Green,No,Santa Barbara,California
2022-10-14,0312,SWA971,B737,7500,NCT,Blue,No,Mather,California
2022-10-14,0304,AAL1458,B738,2800,OKC,Green,No,Oklahoma City,Oklahoma
2022-10-14,0301,SONYA44,C17,7000,PSC,Green,No,Pasco,Washington
2022-10-14,0255,OXF5246,P28A,3200,CHD,Green,No,Chandler,Arizona
2022-10-14,0255,N79W,BE9L,300,SRQ,Green,No,Sarasota/Bradenton,Florida
2022-10-14,0226,SKQ34,PC12,12500,ZJX,Green,No,Hillard,Florida
2022-10-14,0223,SKW5335,CRJ7,6000,SLC,Unk,No,Salt Lake City,Utah
2022-10-14,0138,N865G,P28A,1000,EFD,Green,No,Houston,Texas
2022-10-14,0122,CFS7775,C208,6000,P50,Green,No,Phoenix,Arizona
2022-10-14,0122,SWA2190,B738,37000,ZTL,Green,No,Hampton,Georgia
2022-10-14,0120,N879FZ,C172,4500,ZME,Green,No,Memphis,Tennessee
2022-10-14,0112,JIA5544,CRJ9,34000,ZTL,Green,No,Hampton,Georgia
2022-10-14,0045,SWA1819,B737,4500,BNA,Green,No,Nashville,Tennessee
2022-10-14,0040,N879FZ,C172,3500,ZME,Green,No,Memphis,Tennessee
2022-10-15,2325,PDT6042,E145,3000,PHL,White,No,Philadelphia,Pennsylvania
2022-10-15,2300,N7185F,P28A,Unk,RDG,Unk,No,Reading,Pennsylvania
2022-10-15,1230,UPS920,B763,10000,SCT,Blue,No,San Diego,California
2022-10-15,1059,PDT5967,E145,14000,ZID,Green,No,Indianapolis,Indiana
2022-10-15,1030,ATN3517,B767,4500,P80,Green,No,Portland,Oregon
2022-10-15,1022,AAL2976,A321,7000,CLT,Green,No,Charlotte,North Carolina
2022-10-15,0950,,,0,LAS,Purple,No,Las Vegas,Nevada
2022-10-15,0530,SWA1842,B78M,14200,ZDV,Green,No,Longmont,Colorado
2022-10-15,0505,SKW3408,E75L,5000,FAT,Green,No,Fresno,California
2022-10-15,0500,DAL1055,A320,3000,CAE,Green,No,Columbia,South Carolina
2022-10-15,0451,UAL2010,A320,4000,PSP,Green,No,Palm Springs,California
2022-10-15,0445,SKW5551,E75L,4000,MAF,Green,No,Midland,Texas
2022-10-15,0443,N20AU,C25C,21000,ZTL,Green,No,Hampton,Georgia
2022-10-15,0435,NKS2169,A20N,6000,PHL,Green,No,Philadelphia,Pennsylvania
2022-10-15,0425,SNC1465,SH36,4000,SDF,Green,No,Louisville,Kentucky
2022-10-15,0421,UPS1365,A306,4000,SDF,Green,No,Louisville,Kentucky
2022-10-15,0410,SNC1465,SH36,7000,ZID,Green,No,Indianapolis,Indiana
2022-10-15,0404,SKW3344,E75L,35000,ZSE,Green,No,Auburn,Washington
2022-10-15,0353,SKW4019,E75L,16000,ZLC,Green,No,Salt Lake City,Utah
2022-10-15,0346,AMF1026,B190,3000,CVG,Green,No,Covington,Kentucky
2022-10-15,0330,SWA1282,B738,3600,A90,Green,No,Merrimack,New Hampshire
2022-10-15,0328,SKW4532,CRJ9,7000,ZTL,Red,No,Hampton,Georgia
2022-10-15,0322,VAR523,SR20,2500,DVT,Blue,Yes,Phoenix,Arizona
2022-10-15,0317,FDX1243,B763,36000,ZME,Green,No,Memphis,Tennessee
2022-10-15,0305,ASI155,P28A,1800,CHD,Green,No,Chandler,Arizona
2022-10-15,0304,QXE2564,E75L,3500,EUG,Green,No,Eugene,Oregon
2022-10-15,0300,UAL764,B738,11000,A90,Green,No,Merrimack,New Hampshire
2022-10-15,0255,SCX3056,B738,6000,MCI,Green,No,Kansas City,Missouri
2022-10-15,0245,JSX553,E145,4000,D10,Green,No,Dallas-Fort Worth,Texas
2022-10-15,0231,NKS1906,A320,7000,I90,Green,No,Houston,Texas
2022-10-15,0230,N613QS,C56X,3500,LRD,White,No,Laredo,Texas
2022-10-15,0211,N8055C,P28A,1100,PNS,Unk,No,Pensacola,Florida
2022-10-15,0203,SKW6295,E75L,34000,ZAB,Blue,No,Albuquerque,New Mexico
2022-10-15,0200,TORA21,TEX2,3000,OKC,Green,No,Oklahoma City,Oklahoma
2022-10-15,0157,AAL1587,B38M,10000,P50,Green,No,Phoenix,Arizona
2022-10-15,0139,N1163Z,M20J,9000,RSW,Green,No,Fort Myers,Florida
2022-10-15,0130,N2806M,P28A,7500,ZDC,Green,No,Leesburg,Virginia
2022-10-15,0118,SKW4676,E75L,12000,LIT,Green,No,Little Rock,Arkansas
2022-10-15,0115,N745JS,C25A,8000,D01,Green,No,Denver,Colorado
2022-10-15,0112,DAL1507,A321,6000,A80,Green,No,Peachtree City,Georgia
2022-10-15,0106,N220SC,C560,2500,MKC,Blue,No,Kansas City,Missouri
2022-10-15,0102,PDT6047,E145,17000,ZTL,Blue,No,Hampton,Georgia
2022-10-15,0058,AMF6916,SW4,1700,SJU,Green,No,San Juan,Puerto Rico
2022-10-15,0052,SKW5877,E75L,10000,I90,Green,No,Houston,Texas
2022-10-15,0030,EDV4699,CRJ9,6000,D21,Green,No,Detroit,Michigan
2022-10-15,0028,N356ES,C172,1300,PVD,Green,No,Providence,Rhode Island
2022-10-15,0018,MRA636,C208,2500,RDU,Blue Green and red,No,Raleigh/Durham,North Carolina
2022-10-15,0018,ENY3505,E170,4500,BTR,Green,No,Baton Rouge,Louisiana
2022-10-16,2320,N9138H,C172,3000,PDK,Green,No,Atlanta,Georgia
2022-10-16,1109,AAL421,B738,16700,CLT,Green,No,Charlotte,North Carolina
2022-10-16,1055,N3635Q,BE23,3000,TPA,Green,No,Tampa,Florida
2022-10-16,0752,AAL2468,A32N,5000,SCT,Green,No,San Diego,California
2022-10-16,0506,ASA370,B39M,14000,ZSE,Green,No,Auburn,Washington
2022-10-16,0430,N371RA,BE36,2000,TPA,Green,No,Tampa,Florida
2022-10-16,0425,N663SP,C172,6000,PBI,Blue,No,West Palm Beach,Florida
2022-10-16,0420,UAL1662,B739,6000,CHS,Green,No,Charleston ,South Carolina
2022-10-16,0404,ASA942,B39M,16000,ZSE,Green,No,Auburn,Washington
2022-10-16,0355,SKW3489,E75L,1800,LAX,Green,No,Los Angeles,California
2022-10-16,0333,DAL1426,B738,15000,ZTL,Green,No,Hampton,Georgia
2022-10-16,0314,EJA335,E55P,2000,ZOA,Green,No,Fremont,California
2022-10-16,0314,UCA4241,E145,11000,LFT,Green,No,Lafayette,Louisiana
2022-10-16,0300,DAL8914,B712,24000,ZTL,Green,No,Hampton,Georgia
2022-10-16,0254,N509U,TWEN,6000,LFT,Green,No,Lafayette,Louisiana
2022-10-16,0248,RPA3461,E170,4000,GSP,Green,No,Greer,South Carolina
2022-10-16,0235,N811DM,SR22,9000,JAX,Blue,No,Jacksonville,Florida
2022-10-16,0223,N92CA,PC12,4000,ZTL,Green,No,Hampton,Georgia
2022-10-16,0223,N12522,C206,1700,BLI,Green,No,Bellingham,Washington
2022-10-16,0222,N2520G,C182,2000,FAT,Green,No,Fresno,California
2022-10-16,0210,SKW5212,CRJ2,5300,AMA,Blue And Green,No,Amarillo,Texas
2022-10-16,0159,UCA4348,E145,24000,ZHU,Green,No,Houston,Texas
2022-10-16,0150,NKS1436,A319,31000,ZTL,Green,No,Hampton,Georgia
2022-10-16,0100,AAL2836,B738,4000,N90,Green,No,Westbury,New York
2022-10-16,0100,RPA4579,E75L,8000,N90,Green,No,Westbury,New York
2022-10-16,0100,JBU1071,E190,9000,JFK,Green,No,New York,New York
2022-10-16,0041,JBU2854,E190,13000,ZBW,Green,No,Nashua,New Hampshire
2022-10-16,0040,SKW5231,E75L,29000,ZME,Green,No,Memphis,Tennessee
2022-10-16,0038,DAL2579,B757,10000,CHS,Green,No,Charleston ,South Carolina
2022-10-16,0031,RCH325,C17,4000,PHL,Green,No,Philadelphia,Pennsylvania
2022-10-16,0003,SWA3163,B737,6000,N90,Green,No,Westbury,New York
2022-10-17,1210,OAE519,B77L,7500,A11,Green,No,Anchorage,Alaska
2022-10-17,0708,AAL305,A21N,33000,ZDV,Green,No,Longmont,Colorado
2022-10-17,0635,N2235V,C172,4000,SCT,Green,No,San Diego,California
2022-10-17,0432,CFL2,B429,1500,DAL,Blue,No,Dallas ,Texas
2022-10-17,0418,SWA2216,B737,6000,ELP,Green,No,El Paso,Texas
2022-10-17,0406,UAL522,B752,19000,ZOA,Blue,No,Fremont,California
2022-10-17,0345,SKW3611,E75L,15000,ZLC,Green,No,Salt Lake City,Utah
2022-10-17,0307,SKW4166,E75L,9000,S46,Green,No,Burien,Washington
2022-10-17,0302,N136TA,C560,Unk,S56,Unk,No,Salt Lake City,Utah
2022-10-17,0233,DSU12,C172,4000,ZME,Green,No,Memphis,Tennessee
2022-10-17,0226,UAL2258,B738,7000,PCT,Green,No,Warrenton,Virginia
2022-10-17,0220,SKW3377,E175,1800,SAN,Green,No,San Diego,California
2022-10-17,0219,N648SP,C172,2500,HIO,Green,No,Portland,Oregon
2022-10-17,0155,UAL2419,B737,39000,ZJX,Green,No,Hillard,Florida
2022-10-17,0151,N1788T,C172,5500,VGT,Green,No,Las Vegas,Nevada
2022-10-17,0128,RPA3669,E75L,10000,RDU,Green,No,Raleigh/Durham,North Carolina
2022-10-17,0121,UAL1557,A320,9800,CHS,Green,No,Charleston ,South Carolina
2022-10-17,0115,N791PS,DA40,9000,A90,Green,No,Merrimack,New Hampshire
2022-10-17,0105,N222MN,PA28,5500,ZKC,Green,No,Olathe,Kansas
2022-10-17,0050,UCA4377,E145,6000,I90,Green,No,Houston,Texas
2022-10-17,0046,XSR335,E55P,6000,MCI,Green,No,Kansas City,Missouri
2022-10-17,0043,EJA778,CL35,5000,MCI,Green,No,Kansas City,Missouri
2022-10-17,0035,N739MJ,C172,2500,BTR,Green,No,Baton Rouge,Louisiana
2022-10-17,0030,JTZ417,E55P,6000,ROC,Green,No,Rochester,New York
2022-10-17,0020,CF2,HELO,1300,DAL,Green,No,Dallas ,Texas
2022-10-17,0020,N429CF,B429,1300,DAL,Green,No,Dallas ,Texas
2022-10-17,0019,N319SS,F900,4000,PCT,Green,No,Warrenton,Virginia
2022-10-17,0002,JTZ52,E55P,9000,BHM,Green,No,Birmingham,Alabama
2022-10-18,2356,FDY495,C208,10000,ZME,Green,No,Memphis,Tennessee
2022-10-18,2340,N482EC,F2TH,2000,ARR,Green,No,Chicago/Aurora,Illinois
2022-10-18,2310,N878HJ,HDJT,2000,RSW,Green,No,Fort Myers,Florida
2022-10-18,0557,SWA1394,B737,12000,AUS,Green,No,Austin,Texas
2022-10-18,0533,SKQ57,PC12,1500,ORF,Green,No,Norfolk,Virginia
2022-10-18,0513,MAKER27,C17,10000,SUU,Green,No,Fairfield,California
2022-10-18,0447,USC101,LJ35,12000,T75,Green,No,St. Charles,Missouri
2022-10-18,0439,SCX606,B738,3500,MSP,Green,No,Minneapolis,Minnesota
2022-10-18,0420,REH32,HELO,900,CCR,Green,No,Concord,California
2022-10-18,0418,UPS844,MD11,10000,SCT,Green,No,San Diego,California
2022-10-18,0415,UAL1680,A320,24000,ZHU,Green,No,Houston,Texas
2022-10-18,0407,N9710F,C172,4500,NCT,Green,No,Mather,California
2022-10-18,0357,SKW3073,CRJ7,2000,LRD,Green,No,Laredo,Texas
2022-10-18,0333,MTU99,DA40,3000,ZME,Green,No,Memphis,Tennessee
2022-10-18,0308,ASA1002,B738,13000,NCT,Green,No,Mather,California
2022-10-18,0300,SWA2428,B737,5000,SCT,Green,No,San Diego,California
2022-10-18,0255,SKW4001,E75L,9000,S56,Green,No,Salt Lake City,Utah
2022-10-18,0247,N252SP,C172,1500,SCT,Green,No,San Diego,California
2022-10-18,0236,N521CW,P28A,3200,YKM,Green,No,Yakima,Washington
2022-10-18,0235,SWA3182,B38M,22000,ZTL,Green,No,Hampton,Georgia
2022-10-18,0230,TAO751,AT72,5000,LRD,Green,No,Laredo,Texas
2022-10-18,0220,MTU86,DA40,6000,EVV,Green,No,Evansville,Indiana
2022-10-18,0132,SKW4478,CRJ9,7000,AGS,Red,No,Augusta,Georgia
2022-10-18,0130,RPA5794,E170,3000,D21,Green,No,Detroit,Michigan
2022-10-18,0125,UAL1877,B39M,2000,IAH,Green,No,Houston,Texas
2022-10-18,0120,JSX553,E145,11000,D01,Blue,No,Denver,Colorado
2022-10-18,0105,UAL2040,B738,3000,I90,Green,No,Houston,Texas
2022-10-18,0102,N8916V,C172,4500,D10,Blue,No,Dallas-Fort Worth,Texas
2022-10-18,0050,UAL387,B39M,3000,IAH,Green,No,Houston,Texas
2022-10-18,0020,DAWG21,C130,1500,SAV,Green,No,Savannah,Georgia
2022-10-18,0010,SWA1524,B737,16000,PCT,Green,No,Warrenton,Virginia
2022-10-19,2347,SCU29,P28A,2500,TUL,Green,No,Tulsa,Oklahoma
2022-10-19,1027,FDX1409,B763,1200,JAX,Green,No,Jacksonville,Florida
2022-10-19,0933,FDX1885,MD11,9000,NCT,Green,No,Mather,California
2022-10-19,0836,ATN3211,B762,16500,ZTL,Blue,No,Hampton,Georgia
2022-10-19,0500,ASA814,B738,14000,NCT,Green,No,Mather,California
2022-10-19,0445,UPS1387,B752,35000,ZKC,Green,No,Olathe,Kansas
2022-10-19,0443,ASH124,B734,15000,ZKC,Green,No,Olathe,Kansas
2022-10-19,0430,FDX1608,B752,15000,ZKC,Green,No,Olathe,Kansas
2022-10-19,0420,SWA2881,B738,7000,NCT,Green,No,Mather,California
2022-10-19,0418,UAL1027,B739,2700,IAH,Green,No,Houston,Texas
2022-10-19,0417,AAL2230,B738,1800,IAH,Green,No,Houston,Texas
2022-10-19,0417,N589JT,C172,6500,ZSE,Green,No,Auburn,Washington
2022-10-19,0402,AAL2597,B738,18000,ZLA,Green,No,Palmsdale,California
2022-10-19,0401,UAL333,B39M,11500,SCT,Green,No,San Diego,California
2022-10-19,0319,N521WP,SR22,880,SCT,Green,No,San Diego,California
2022-10-19,0235,N9421Z,C172,2100,HOP,Green,No,Fort Campbell/Hopkinsville,Kentucky
2022-10-19,0211,FDX137,A306,16000,M03,Green,No,Memphis,Tennessee
2022-10-19,0210,BOMR746,TEX2,1000,CRP,Green,No,Corpus Christi,Texas
2022-10-19,0136,LN12,HELO,6300,BJC,Green,No,Denver,Colorado
2022-10-19,0135,CSI571,BE30,14500,ABQ,Green,No,Albuquerque,New Mexico
2022-10-19,0135,N928FG,C172,1400,PHF,Green,No,Newport News,Virginia
2022-10-19,0130,HRT073,GL7T,1700,OPF,Green,No,Miami,Florida
2022-10-19,0110,N459TS,DA42,9000,S56,Green,No,Salt Lake City,Utah
2022-10-19,0103,UAL2267,A320,4000,N90,Green,No,Westbury,New York
2022-10-19,0055,SKW3231,CRJ7,13000,ZFW,Green,No,Fort Worth,Texas
2022-10-19,0040,N259AM,EC30,1500,MFE,Green,No,Mc Allen,Texas
2022-10-19,0030,LFLT2,HELO,1700,TUL,Green,No,Tulsa,Oklahoma
2022-10-20,0426,SCM74,C550,6000,I90,Green,No,Houston,Texas
2022-10-20,0418,SWA104,B738,37000,ZDV,Blue,No,Longmont,Colorado
2022-10-20,0410,N75572,C172,3000,LIT,Green,No,Little Rock,Arkansas
2022-10-20,0357,BGB11,BE19,4000,MWH,Green,No,Moses Lake ,Washington
2022-10-20,0345,N54102,C172,1000,SJC,Green,No,San Jose,California
2022-10-20,0345,AAL2100,B738,39000,ZFW,Green,No,Fort Worth,Texas
2022-10-20,0335,UAL2182,A320,6000,NCT,Green,No,Mather,California
2022-10-20,0320,SWA402,B737,8000,NCT,Green,No,Mather,California
2022-10-20,0304,DAL1205,B717,10000,SGF,Green,No,Springfield,Missouri
2022-10-20,0302,SKW5359,E175,35000,ZDV,Green,No,Longmont,Colorado
2022-10-20,0242,SWA2057,B738,8500,P50,Green,No,Phoenix,Arizona
2022-10-20,0240,BXR1461,C206,5000,NCT,Green,No,Mather,California
2022-10-20,0220,N143SB,SR22,8000,BOI,Green,No,Boise,Idaho
2022-10-20,0220,ASI752,P28A,7600,ZAB,Green,No,Albuquerque,New Mexico
2022-10-20,0219,DAL2252,BCS3,Unk,ZLA,Green,No,Palmsdale,California
2022-10-20,0218,ASI221,P28A,7500,ZAB,Green,No,Albuquerque,New Mexico
2022-10-20,0217,SCA77,C172,7500,ZAB,Green,No,Albuquerque,New Mexico
2022-10-20,0150,SKW4077,E75L,12000,S56,Green,No,Salt Lake City,Utah
2022-10-20,0147,NDU87,P28A,4000,ZMP,Green,No,Dodge Center,Minnesota
2022-10-20,0113,N132AE,HELO,1300,DAL,Blue,No,Dallas ,Texas
2022-10-20,0046,UAL1178,B738,14000,ZBW,Green,No,Nashua,New Hampshire
2022-10-20,0035,NDU04,P28A,4000,ZMP,Green,No,Dodge Center,Minnesota
2022-10-21,2355,DAL1577,BCS1,21000,ZBW,Green,No,Nashua,New Hampshire
2022-10-21,2328,N22WX,SR22,7000,A90,Purple,Yes,Merrimack,New Hampshire
2022-10-21,2302,N1474E,C172,8400,ZNY,Green,No,Ronkonkoma,New York
2022-10-21,1240,ASA733,B737,4700,LAS,White,No,Las Vegas,Nevada
2022-10-21,0810,CMP807,B738,36000,ZJX,Blue,No,Hillard,Florida
2022-10-21,0715,POL1,HELO,1500,SAT,Green,No,San Antonio,Texas
2022-10-21,0632,PS1,HELO,2500,MDT,Green,No,Harrisburg,Pennsylvania
2022-10-21,0556,CTL9,AC50,2500,MKC,Green,No,Kansas City,Missouri
2022-10-21,0450,ASI524,PA28,8000,ZAB,Green,No,Albuquerque,New Mexico
2022-10-21,0436,N65722,C172,4500,ZFW,Green,No,Fort Worth,Texas
2022-10-21,0359,UPS1443,A306,3000,SDF,Green,No,Louisville,Kentucky
2022-10-21,0354,N324LM,C560,20000,ZHU,Green,No,Houston,Texas
2022-10-21,0345,SKW4143,E75L,9000,U90,Green,No,Tucson,Arizona
2022-10-21,0330,AAL332,A321,300,MIA,Green,No,Miami,Florida
2022-10-21,0315,SWA451,B737,17000,ZOA,Purple,No,Fremont,California
2022-10-21,0315,SKW3349,E75L,14000,NCT,Blue,No,Mather,California
2022-10-21,0310,AAL2188,B737,24000,ZID,Green,No,Indianapolis,Indiana
2022-10-21,0243,UPS907,A306,17000,ZLA,Green,No,Palmsdale,California
2022-10-21,0242,GEIST92,C130,9000,MGM,Green,No,Montgomery,Alabama
2022-10-21,0239,JSX622,E145,4000,SAN,Green,No,San Diego,California
2022-10-21,0227,N129FR,C172,1900,NCT,Green,No,Mather,California
2022-10-21,0223,AAL876,A320,1000,MHT,Green,No,Manchester,New Hampshire
2022-10-21,0158,NKS1109,A320,7000,IND,Green,No,Indianapolis,Indiana
2022-10-21,0154,AAL2676,A321,3500,PHX,Green,No,Phoenix,Arizona
2022-10-21,0148,ASA932,PHX,10000,P50,Green,No,Phoenix,Arizona
2022-10-21,0144,RK31,P28A,5700,BIL,Green,No,Billings,Montana
2022-10-21,0140,UAL1834,A320,4000,N90,Green,No,Westbury,New York
2022-10-21,0135,WMU39,SR20,3500,FWA,Blue,No,Fort Wayne,Indiana
2022-10-21,0120,UCA5009,E145,16000,ZHU,Blue,No,Houston,Texas
2022-10-21,0116,SWA2166,B38M,13000,A80,Green,No,Peachtree City,Georgia
2022-10-21,0104,N707LU,C172,2300,ROA,Green,No,Roanoke,Virginia
2022-10-21,0047,N80507,C172,7000,AZO,Blue And Purple,No,Kalamazoo,Michigan
2022-10-21,0038,BLUE31,C17,5500,ZHU,Green,No,Houston,Texas
2022-10-21,0035,N14924,C172,2000,I90,Green,No,Houston,Texas
2022-10-21,0035,N316DC,C172,2000,IND,Green,No,Indianapolis,Indiana
2022-10-22,2350,AAL1941,B737,13000,ZNY,Green,No,Ronkonkoma,New York
2022-10-22,2335,LN570MP,LJ45,12000,ZMA,Green,No,Melbourne,Florida
2022-10-22,1122,ENY3753,E145,12000,ZAU,Green,No,Aurora,Illinois
2022-10-22,1105,UAL769,B737,36000,ZOB,Green,No,Oberlin,Ohio
2022-10-22,0545,MRCY22,HELO,1100,ZLA,Green,No,Palmsdale,California
2022-10-22,0540,MUI3,SH36,1500,HCF,Green,No,Honolulu,Hawaii
2022-10-22,0435,SWA140,B738,2000,SJC,Green,No,San Jose,California
2022-10-22,0434,SNC1465,SH36,7000,ZID,Green,No,Indianapolis,Indiana
2022-10-22,0415,N892KC,SR22,2500,SUU,Green,No,Fairfield,California
2022-10-22,0352,N7065R,R22,1300,CHD,Green,No,Chandler,Arizona
2022-10-22,0338,N458AM,B407,2000,SGF,Green,No,Springfield,Missouri
2022-10-22,0335,UAL1038,B737,8000,P50,Green,No,Phoenix,Arizona
2022-10-22,0328,N2129C,C172,5500,NCT,Green,No,Mather,California
2022-10-22,0327,NKS75,A320,10000,SCT,Green,No,San Diego,California
2022-10-22,0327,SCX3009,B738,5000,Y90,Green,No,Fort Wayne,Indiana
2022-10-22,0320,N8243M,C182,5000,SGF,Green,No,Springfield,Missouri
2022-10-22,0303,SKW3712,E75L,11000,SCT,Green,No,San Diego,California
2022-10-22,0255,ASA393,B739,36000,ZDV,Blue,No,Longmont,Colorado
2022-10-22,0205,N249FS,C150,2000,POC,Green,No,La Verne,California
2022-10-22,0153,BOMR851,TEX2,4500,CRP,Green,No,Corpus Christi,Texas
2022-10-22,0148,N55960,P28A,2500,DVT,Green,No,Phoenix,Arizona
2022-10-22,0145,DAL385,A321,12000,S56,Green,No,Salt Lake City,Utah
2022-10-22,0128,SKW4924,CRJ7,4500,ZHU,Green,No,Houston,Texas
2022-10-22,0128,N871LA,DA40,8000,ZNY,Green,No,Ronkonkoma,New York
2022-10-22,0125,MAFIA22,BE40,800,PIE,Green,No,St. Petersburg-Clearwater,Florida
2022-10-22,0125,ENY3578,E170,16000,SGF,Green,No,Springfield,Missouri
2022-10-22,0122,DAL2728,A321,9000,A80,Purple,No,Peachtree City,Georgia
2022-10-22,0114,UCA4881,E145,6000,R90,Green,No,Bellevue,Nebraska
2022-10-22,0107,ASH6026,E175,2500,IAH,Green,No,Houston,Texas
2022-10-22,0100,UAL1694,B737,14000,I90,Green,No,Houston,Texas
2022-10-22,0058,N244BC,GLEX,4000,PBI,Green,No,West Palm Beach,Florida
2022-10-22,0056,DAL2529,B752,29000,ZJX,Green,No,Hillard,Florida
2022-10-22,0040,EGC690,AC90,12200,ZID,Green,No,Indianapolis,Indiana
